,index,name,year,unique_words_pct,indef_words_pct,word_counts_avg,adj_pct,verb_pct,adj_verb_ratio,adj_noun_ratio,unique_verbs_pct,2_grams_avg,3_grams_avg,4_grams_avg,5_grams_avg
26,26,Rose Madder,1995,0.0704650650209,0.0163819704651,21.7315291582,0.091923233793,0.214392010318,0.428762404237,0.294549821624,0.0503367782405,2.51001355426,1.26661455353,1.05936710117,1.01711672327
27,27,Salem's Lot,1975,0.0774567520147,0.0150519579108,19.4249023437,0.0911775358674,0.207799263537,0.43877699235,0.277790549757,0.0571317904522,2.27867387619,1.21442962854,1.049092827,1.01922052102
28,28,Song of Susannah,2004,0.0871705589242,0.0172450021012,17.2947436729,0.0847430877567,0.21316539031,0.397546185305,0.257431167527,0.060781272035,2.17172704901,1.18448,1.03802231016,1.01136967379
29,29,The Colorado Kid,2005,0.129045895315,0.0201336961978,10.6731528483,0.0796696752336,0.210264418623,0.378902316213,0.24419925361,0.102089627392,1.80502694711,1.1256692445,1.02602754582,1.00756143667
30,30,The Dark Half,1989,0.0733145707291,0.0169596034212,20.6402469758,0.085056755387,0.22054306876,0.385669592181,0.265404107762,0.0532960491708,2.42720604579,1.24686189284,1.05305860041,1.01569456674
31,31,The Dark Tower,2004,0.0605741859335,0.0171422620287,26.0569877883,0.0893692015169,0.213165185291,0.419248581306,0.280044005359,0.0426586654491,2.59430810105,1.25973804474,1.05302080401,1.0143816996
32,32,The Dead Zone,1979,0.0843176669538,0.0165789221786,17.935790317,0.0891049912842,0.215007694125,0.414426988982,0.269152137016,0.0578505033707,2.25087978856,1.20832626498,1.04354601333,1.01222151167
33,33,The Drawing of the Three,1987,0.0802897923553,0.0193543092064,18.7976157083,0.0878097244321,0.22462257879,0.390921183904,0.282314232192,0.0591619554373,2.28561196473,1.20938269823,1.04196663194,1.01045719111
34,34,The Eyes of the Dragon,1987,0.0789346201859,0.0171228410128,19.0120439249,0.0971832691967,0.218965179878,0.443829787234,0.3199779114,0.0664255319149,2.1833251973,1.18004023614,1.03446315161,1.00997384219
35,35,The Girl Who Loved Tom Gordon: A Novel,1999,0.107772485463,0.0172584436472,13.516722408,0.100556758429,0.207841014538,0.483815760101,0.336263963591,0.0938313862639,2.00573839139,1.17961908932,1.0402516128,1.01254325937
36,36,The Green Mile: The Complete Serial Novel,1996,0.0729897082108,0.0161516059715,20.7589141599,0.085905062351,0.21939919506,0.391546843768,0.268237736599,0.0560964601199,2.44767985051,1.2522793662,1.05681139067,1.01823887601
37,37,The Gunslinger,1982,0.121425384626,0.0141761294129,11.9181818182,0.0962183482805,0.208386715995,0.461729759602,0.310248793167,0.103688864327,1.87733376564,1.13998588984,1.03047830923,1.00957570474
38,38,The Long Walk,1979,0.102247837342,0.0179649992256,14.1357310399,0.0907872585504,0.226353446748,0.401086265107,0.282489575077,0.0758917649361,2.05363714844,1.17999660605,1.03545246277,1.00863646507
39,39,The Regulators,1996,0.0891434628399,0.0161604631253,16.9868421053,0.0860908809489,0.208848591492,0.412216718025,0.264213210661,0.0651012208917,2.17515607264,1.19143748118,1.04007937854,1.01179760913
40,40,The Running Man,1982,0.134218990351,0.0140679625227,11.0235856328,0.0876539753639,0.208314669653,0.420776777315,0.263109243697,0.105765354119,1.80373313154,1.12395083462,1.02249263591,1.00497526422
41,41,The Shining,1977,0.0795285199657,0.0149434998416,19.5080691313,0.0906956404341,0.211398148637,0.429027600378,0.282246131926,0.0596990059421,2.32107255692,1.22214254984,1.04475352156,1.01186779784
42,42,The Stand,1978,0.0488889986886,0.0161405545845,32.4124516215,0.0873632246545,0.21929569836,0.398380931809,0.27283778308,0.030643964651,2.92188956863,1.33228830667,1.06843077735,1.01629277193
43,43,The Talisman: A Novel,1984,0.0638564930526,0.0146998012947,24.7212773657,0.0936098716264,0.20662037359,0.453052474932,0.291078583136,0.0463983276051,2.52976736005,1.26676710551,1.05626785307,1.01490425326
44,44,The Tommyknockers,1987,0.0655497601291,0.0177736097204,23.6895025668,0.0879907586712,0.215167443008,0.4089408576,0.276795164287,0.0445652929321,2.46582397435,1.24578519629,1.04905419283,1.01170698147
45,45,The Waste Lands,1991,0.0750927472718,0.0158538172825,21.4161923568,0.0922791283482,0.212809850056,0.43362244898,0.288443916511,0.0551785714286,2.41092934761,1.24065488167,1.05532214489,1.01832080464
46,46,The Wind Through the Keyhole: A Dark Tower Novel,2012,0.0864505144257,0.0161646992868,17.5224668001,0.0922305868652,0.218057230795,0.42296504697,0.29030568829,0.0730532640313,2.11934518571,1.16601900611,1.03286757531,1.00989797951
47,47,Thinner,1984,0.0968127728278,0.0167434072834,15.0952309312,0.087153722699,0.213184206067,0.408818853456,0.266173470941,0.0697652669971,2.13764966552,1.1909458866,1.04101388226,1.01329051284
48,48,Under the Dome: A Novel,2009,0.0552187056995,0.0153888196212,29.1457728366,0.0818200977432,0.223730078263,0.365708975648,0.245559601347,0.0364703336431,2.67927391984,1.28610078896,1.05989639119,1.01510418623
49,49,Wizard and Glass,1997,0.0589469639875,0.0163548639742,27.4722419568,0.0944544092901,0.211032008728,0.447583330413,0.295742192476,0.0425326837475,2.56076402028,1.24365153388,1.04844813362,1.01256920545
50,50,Wolves of the Calla,2003,0.060452712016,0.0180085200761,26.285640973,0.0848145830074,0.216128148959,0.392427286384,0.259003977877,0.0412119237661,2.59105625253,1.25248321294,1.04892853632,1.01178120617
