,index,name,year,unique_words_pct,indef_words_pct,word_counts_avg,adj_pct,verb_pct,adj_verb_ratio,adj_noun_ratio,unique_verbs_pct,2_grams_avg,3_grams_avg,4_grams_avg,5_grams_avg
26,26,Hercule Poirot's Christmas,1938,0.0986320688196,0.0176138767452,14.105828526,0.0917417896171,0.21799182585,0.420849677548,0.267212630335,0.0844358752743,2.08323050708,1.18460356176,1.04010385343,1.01103633149
27,27,Hickory Dickory Dock,1955,0.0979439884931,0.0204078179203,14.2260471834,0.0829525066856,0.226955756406,0.365500783056,0.24944014658,0.0730852412559,2.07078529628,1.17502137559,1.03454192125,1.0078113008
28,28,Lord Edgware Dies,1933,0.0874456277186,0.0185240737963,16.4373767258,0.0837683768377,0.230108010801,0.364039376752,0.250235267757,0.0660408110046,2.17460369235,1.18846263548,1.03616723656,1.00857804203
29,29,Mrs. McGinty's Dead,1952,0.0971165526501,0.0188766702896,14.60410831,0.081635262342,0.224816608333,0.363119357361,0.242177128769,0.0720125115519,2.06206328279,1.16855317718,1.03293927286,1.0088858069
30,30,Murder in Mesopotamia,1936,0.0841615442064,0.0217154018498,16.9824390244,0.0854043959201,0.22364602787,0.38187307297,0.261917349546,0.0673818088386,2.25169782032,1.21384239888,1.04269625902,1.01135934459
31,31,Murder is Easy,1939,0.101164874552,0.0180107526882,13.7913989125,0.0896089465572,0.227983081831,0.393050860781,0.269687162891,0.0805754264602,2.02544556971,1.16979391602,1.03511798753,1.01055910746
32,32,Murder on the Links,1923,0.0989364004061,0.0167446195842,14.3798468167,0.0876965094591,0.219158006928,0.400151975684,0.266161233258,0.0883738601824,2.02289639382,1.15909397851,1.03032173973,1.00778379829
33,33,Murder on the Orient Express,1934,0.0895944148936,0.0202460106383,15.9322033898,0.0869709819573,0.217227903883,0.40036745005,0.260289653113,0.0734900099518,2.13488768232,1.19936999083,1.046518101,1.01470885905
34,34,N or M,1941,0.11104781633,0.0181771103055,12.7880794702,0.0902541421192,0.221005165771,0.408380237649,0.276548438327,0.0860694183865,1.91374297985,1.13794051782,1.02516591452,1.00585181198
35,35,Nemesis,1971,0.0757476174827,0.023269041179,19.2876645539,0.0826519392875,0.232904065616,0.354875468012,0.255100050708,0.0516577133865,2.38325752327,1.24437314208,1.05389708135,1.01442511123
